location,target,type,quantile,forecast_date,target_end_date,value
46,46 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-23,0
46,47 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-24,0
46,48 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-25,0
46,49 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-26,0
46,5 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-13,3
46,5 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-13,47
46,50 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-27,0
46,51 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-28,0
46,52 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-29,0
46,53 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-30,0
46,54 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-01,0
46,55 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-02,0
46,56 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-03,0
46,57 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-04,0
46,58 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-05,0
46,59 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-06,0
46,6 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-14,3
46,6 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-20,47
46,60 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-07,0
46,61 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-08,0
46,62 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-09,0
46,63 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-10,0
46,64 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-11,0
46,65 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-12,0
46,66 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-13,0
46,67 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-14,0
46,68 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-15,0
46,69 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-16,0
46,7 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-15,3
46,7 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-27,47
46,70 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-17,0
46,71 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-18,0
46,72 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-19,0
46,73 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-20,0
46,74 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-21,0
46,75 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-22,0
46,76 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-23,0
46,77 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-24,0
46,78 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-25,0
46,79 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-26,0
46,8 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-16,2.95
46,8 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-04,47
46,80 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-27,0
46,81 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-28,0
46,82 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-29,0
46,83 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-30,0
46,84 day ahead inc hosp,quantile,0.025,2020-05-11,2020-07-31,0
46,85 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-01,0
46,86 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-02,0
46,87 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-03,0
46,88 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-04,0
46,89 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-05,0
46,9 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-17,3
46,9 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-11,47
46,90 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-06,0
46,91 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-07,0
46,92 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-08,0
46,93 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-09,0
46,94 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-10,0
46,95 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-11,0
46,96 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-12,0
46,97 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-13,0
46,98 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-14,0
46,99 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-15,0
46,1 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-09,19.3171052631579
46,1 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-16,65
46,10 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-18,24.947149122807
46,10 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-18,631.125
46,100 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-16,0
46,101 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-17,0
46,102 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-18,0
46,103 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-19,0
46,104 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-20,0
46,105 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-21,0
46,11 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-19,26.5563725490196
46,11 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-25,682.05
46,12 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-20,27.3176169590643
46,12 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-01,720.125
46,13 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-21,29.4771198830409
46,13 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-08,720.125
46,14 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-22,29.9517156862745
46,14 wk ahead cum death,quantile,0.975,2020-05-11,2020-08-15,720.125
46,15 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-23,29.6328947368421
46,16 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-24,30.9074561403509
46,17 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-25,34.5536764705882
46,18 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-26,34.056798245614
46,19 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-27,33.4210526315789
46,2 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-10,20.3375
46,2 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-23,103
46,20 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-28,34.3171052631579
46,21 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-29,34.9458333333333
46,22 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-30,35.9514619883041
46,23 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-31,35.4302631578947
46,24 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-01,37.5
46,25 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-02,40.4244152046784
46,26 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-03,40.6934210526316
46,27 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-04,40.9541666666667
46,28 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-05,42.3972222222222
46,29 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-06,41.7434210526316
46,3 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-11,19.9444444444444
46,3 wk ahead cum death,quantile,0.975,2020-05-11,2020-05-30,152
46,30 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-07,42.7541666666666
46,31 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-08,41.3236842105263
46,32 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-09,44.8890350877193
46,33 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-10,43.596418128655
46,34 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-11,44.2839912280702
46,35 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-12,44.4527777777778
46,36 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-13,43.9232456140351
46,37 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-14,43.1720029239766
46,38 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-15,46.4854532163743
46,39 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-16,46.2277777777778
46,4 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-12,21.5815789473684
46,4 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-06,210
46,40 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-17,47.1782894736842
46,41 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-18,44.894298245614
46,42 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-19,45.5758771929824
46,43 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-20,44.7489035087719
46,44 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-21,43.7607456140351
46,45 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-22,44.9458333333333
46,46 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-23,44.6138888888889
46,47 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-24,44.6708333333333
46,48 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-25,42.5880847953216
46,49 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-26,42.1081871345029
46,5 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-13,20.9500730994152
46,5 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-13,278.075
46,50 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-27,43.737865497076
46,51 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-28,42.6138888888889
46,52 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-29,40.7820175438596
46,53 day ahead inc hosp,quantile,0.975,2020-05-11,2020-06-30,40.9263157894737
46,54 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-01,40.3802631578947
46,55 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-02,38.5111111111111
46,56 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-03,36.6075292397661
46,57 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-04,37.8348684210526
46,58 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-05,37.2918859649123
46,59 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-06,38.7833333333333
46,6 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-14,22.1122807017544
46,6 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-20,350.05
46,60 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-07,37.6388888888889
46,61 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-08,36.9513157894737
46,62 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-09,35.4271929824561
46,63 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-10,35.1636695906433
46,64 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-11,32.810014619883
46,65 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-12,32.5312134502924
46,66 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-13,32.6236111111111
46,67 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-14,31.0578947368421
46,68 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-15,31.059649122807
46,69 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-16,30.3342105263158
46,7 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-15,23.1014473684211
46,7 wk ahead cum death,quantile,0.975,2020-05-11,2020-06-27,425.025
46,70 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-17,29.2657894736842
46,71 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-18,29.2144736842105
46,72 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-19,27.191447368421
46,73 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-20,27.3786549707602
46,74 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-21,27.6463450292398
46,75 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-22,24.7392543859649
46,76 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-23,22.9131578947368
46,77 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-24,23.0665935672515
46,78 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-25,23.3236842105263
46,79 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-26,21.6234649122807
46,8 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-16,24.1595029239766
46,8 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-04,491.175
46,80 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-27,20.3236842105263
46,81 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-28,0
46,82 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-29,0
46,83 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-30,0
46,84 day ahead inc hosp,quantile,0.975,2020-05-11,2020-07-31,0
46,85 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-01,0
46,86 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-02,0
46,87 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-03,0
46,88 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-04,0
46,89 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-05,0
46,9 day ahead inc hosp,quantile,0.975,2020-05-11,2020-05-17,24.6168859649123
46,9 wk ahead cum death,quantile,0.975,2020-05-11,2020-07-11,563.1
46,90 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-06,0
46,91 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-07,0
46,92 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-08,0
46,93 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-09,0
46,94 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-10,0
46,95 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-11,0
46,96 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-12,0
46,97 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-13,0
46,98 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-14,0
46,99 day ahead inc hosp,quantile,0.975,2020-05-11,2020-08-15,0
47,1 day ahead inc hosp,point,,2020-05-11,2020-05-09,22.838393876849
47,1 wk ahead cum death,point,,2020-05-11,2020-05-16,300.257
47,10 day ahead inc hosp,point,,2020-05-11,2020-05-18,22.8802555555556
47,10 wk ahead cum death,point,,2020-05-11,2020-07-18,502.98
47,100 day ahead inc hosp,point,,2020-05-11,2020-08-16,0
47,101 day ahead inc hosp,point,,2020-05-11,2020-08-17,0
47,102 day ahead inc hosp,point,,2020-05-11,2020-08-18,0
47,103 day ahead inc hosp,point,,2020-05-11,2020-08-19,0
47,104 day ahead inc hosp,point,,2020-05-11,2020-08-20,0
47,105 day ahead inc hosp,point,,2020-05-11,2020-08-21,0
47,11 day ahead inc hosp,point,,2020-05-11,2020-05-19,22.914964877881
47,11 wk ahead cum death,point,,2020-05-11,2020-07-25,505.513
47,12 day ahead inc hosp,point,,2020-05-11,2020-05-20,22.5178643962848
47,12 wk ahead cum death,point,,2020-05-11,2020-08-01,506.82
47,13 day ahead inc hosp,point,,2020-05-11,2020-05-21,22.4324692638459
47,13 wk ahead cum death,point,,2020-05-11,2020-08-08,506.82
47,14 day ahead inc hosp,point,,2020-05-11,2020-05-22,22.1571352941176
47,14 wk ahead cum death,point,,2020-05-11,2020-08-15,506.82
47,15 day ahead inc hosp,point,,2020-05-11,2020-05-23,21.8537199690402
47,16 day ahead inc hosp,point,,2020-05-11,2020-05-24,21.7718925352597
47,17 day ahead inc hosp,point,,2020-05-11,2020-05-25,21.5309169590643
47,18 day ahead inc hosp,point,,2020-05-11,2020-05-26,21.0653605779154
47,19 day ahead inc hosp,point,,2020-05-11,2020-05-27,20.4923617991056
47,2 day ahead inc hosp,point,,2020-05-11,2020-05-10,22.4789779153767
47,2 wk ahead cum death,point,,2020-05-11,2020-05-23,339.712
47,20 day ahead inc hosp,point,,2020-05-11,2020-05-28,20.0316395424837
47,21 day ahead inc hosp,point,,2020-05-11,2020-05-29,19.6190495528036
47,22 day ahead inc hosp,point,,2020-05-11,2020-05-30,19.2473297041624
47,23 day ahead inc hosp,point,,2020-05-11,2020-05-31,18.9274735810114
47,24 day ahead inc hosp,point,,2020-05-11,2020-06-01,18.7781576883385
47,25 day ahead inc hosp,point,,2020-05-11,2020-06-02,18.3418682834537
47,26 day ahead inc hosp,point,,2020-05-11,2020-06-03,17.9427783969728
47,27 day ahead inc hosp,point,,2020-05-11,2020-06-04,17.4102416924665
47,28 day ahead inc hosp,point,,2020-05-11,2020-06-05,16.4097157722738
47,29 day ahead inc hosp,point,,2020-05-11,2020-06-06,15.8245687306502
47,3 day ahead inc hosp,point,,2020-05-11,2020-05-11,22.5622215686275
47,3 wk ahead cum death,point,,2020-05-11,2020-05-30,378.462
47,30 day ahead inc hosp,point,,2020-05-11,2020-06-07,15.2013536979704
47,31 day ahead inc hosp,point,,2020-05-11,2020-06-08,14.5279544203646
47,32 day ahead inc hosp,point,,2020-05-11,2020-06-09,14.0068549535604
47,33 day ahead inc hosp,point,,2020-05-11,2020-06-10,13.3962538527692
47,34 day ahead inc hosp,point,,2020-05-11,2020-06-11,12.8900325765394
47,35 day ahead inc hosp,point,,2020-05-11,2020-06-12,12.3826792397661
47,36 day ahead inc hosp,point,,2020-05-11,2020-06-13,11.973271878225
47,37 day ahead inc hosp,point,,2020-05-11,2020-06-14,11.4912328345373
47,38 day ahead inc hosp,point,,2020-05-11,2020-06-15,11.1339657034744
47,39 day ahead inc hosp,point,,2020-05-11,2020-06-16,10.5669332129343
47,4 day ahead inc hosp,point,,2020-05-11,2020-05-12,22.5032723942208
47,4 wk ahead cum death,point,,2020-05-11,2020-06-06,412.917
47,40 day ahead inc hosp,point,,2020-05-11,2020-06-17,10.219487254902
47,41 day ahead inc hosp,point,,2020-05-11,2020-06-18,9.58560099759202
47,42 day ahead inc hosp,point,,2020-05-11,2020-06-19,9.18222162022704
47,43 day ahead inc hosp,point,,2020-05-11,2020-06-20,8.75713603371173
47,44 day ahead inc hosp,point,,2020-05-11,2020-06-21,8.35748713450292
47,45 day ahead inc hosp,point,,2020-05-11,2020-06-22,8.0581846749226
47,46 day ahead inc hosp,point,,2020-05-11,2020-06-23,7.60883711730306
47,47 day ahead inc hosp,point,,2020-05-11,2020-06-24,7.21339943240454
47,48 day ahead inc hosp,point,,2020-05-11,2020-06-25,6.72952444100447
47,49 day ahead inc hosp,point,,2020-05-11,2020-06-26,6.46517217062264
47,5 day ahead inc hosp,point,,2020-05-11,2020-05-13,22.5663526143791
47,5 wk ahead cum death,point,,2020-05-11,2020-06-13,441.79
47,50 day ahead inc hosp,point,,2020-05-11,2020-06-27,6.09007251461988
47,51 day ahead inc hosp,point,,2020-05-11,2020-06-28,5.81088579291366
47,52 day ahead inc hosp,point,,2020-05-11,2020-06-29,5.31581924664603
47,53 day ahead inc hosp,point,,2020-05-11,2020-06-30,5.10751272789818
47,54 day ahead inc hosp,point,,2020-05-11,2020-07-01,4.78102132782938
47,55 day ahead inc hosp,point,,2020-05-11,2020-07-02,4.62763735810114
47,56 day ahead inc hosp,point,,2020-05-11,2020-07-03,4.37315669074647
47,57 day ahead inc hosp,point,,2020-05-11,2020-07-04,3.94564002407981
47,58 day ahead inc hosp,point,,2020-05-11,2020-07-05,3.6957382868937
47,59 day ahead inc hosp,point,,2020-05-11,2020-07-06,3.49060531475748
47,6 day ahead inc hosp,point,,2020-05-11,2020-05-14,22.5740959236326
47,6 wk ahead cum death,point,,2020-05-11,2020-06-20,463.566
47,60 day ahead inc hosp,point,,2020-05-11,2020-07-07,3.2370611627107
47,61 day ahead inc hosp,point,,2020-05-11,2020-07-08,3.11784054007568
47,62 day ahead inc hosp,point,,2020-05-11,2020-07-09,2.7723246130031
47,63 day ahead inc hosp,point,,2020-05-11,2020-07-10,2.50488371173031
47,64 day ahead inc hosp,point,,2020-05-11,2020-07-11,2.40694738562091
47,65 day ahead inc hosp,point,,2020-05-11,2020-07-12,2.17019919160647
47,66 day ahead inc hosp,point,,2020-05-11,2020-07-13,2.02676069831441
47,67 day ahead inc hosp,point,,2020-05-11,2020-07-14,1.77591566907465
47,68 day ahead inc hosp,point,,2020-05-11,2020-07-15,1.68816716546268
47,69 day ahead inc hosp,point,,2020-05-11,2020-07-16,1.53927512899897
47,7 day ahead inc hosp,point,,2020-05-11,2020-05-15,22.483584881321
47,7 wk ahead cum death,point,,2020-05-11,2020-06-27,479.699
47,70 day ahead inc hosp,point,,2020-05-11,2020-07-17,1.40497932576539
47,71 day ahead inc hosp,point,,2020-05-11,2020-07-18,1.34370091159271
47,72 day ahead inc hosp,point,,2020-05-11,2020-07-19,1.18638510491916
47,73 day ahead inc hosp,point,,2020-05-11,2020-07-20,1.12633144134847
47,74 day ahead inc hosp,point,,2020-05-11,2020-07-21,1.001021499828
47,75 day ahead inc hosp,point,,2020-05-11,2020-07-22,0.906524939800482
47,76 day ahead inc hosp,point,,2020-05-11,2020-07-23,0.847559339525284
47,77 day ahead inc hosp,point,,2020-05-11,2020-07-24,0.705305125558995
47,78 day ahead inc hosp,point,,2020-05-11,2020-07-25,0.668950464396285
47,79 day ahead inc hosp,point,,2020-05-11,2020-07-26,0.575199690402477
47,8 day ahead inc hosp,point,,2020-05-11,2020-05-16,22.7329364637083
47,8 wk ahead cum death,point,,2020-05-11,2020-07-04,490.99
47,80 day ahead inc hosp,point,,2020-05-11,2020-07-27,0.530115411076711
47,81 day ahead inc hosp,point,,2020-05-11,2020-07-28,0
47,82 day ahead inc hosp,point,,2020-05-11,2020-07-29,0
47,83 day ahead inc hosp,point,,2020-05-11,2020-07-30,0
47,84 day ahead inc hosp,point,,2020-05-11,2020-07-31,0
47,85 day ahead inc hosp,point,,2020-05-11,2020-08-01,0
47,86 day ahead inc hosp,point,,2020-05-11,2020-08-02,0
47,87 day ahead inc hosp,point,,2020-05-11,2020-08-03,0
47,88 day ahead inc hosp,point,,2020-05-11,2020-08-04,0
47,89 day ahead inc hosp,point,,2020-05-11,2020-08-05,0
47,9 day ahead inc hosp,point,,2020-05-11,2020-05-17,22.6819612315101
47,9 wk ahead cum death,point,,2020-05-11,2020-07-11,498.48
47,90 day ahead inc hosp,point,,2020-05-11,2020-08-06,0
47,91 day ahead inc hosp,point,,2020-05-11,2020-08-07,0
47,92 day ahead inc hosp,point,,2020-05-11,2020-08-08,0
47,93 day ahead inc hosp,point,,2020-05-11,2020-08-09,0
47,94 day ahead inc hosp,point,,2020-05-11,2020-08-10,0
47,95 day ahead inc hosp,point,,2020-05-11,2020-08-11,0
47,96 day ahead inc hosp,point,,2020-05-11,2020-08-12,0
47,97 day ahead inc hosp,point,,2020-05-11,2020-08-13,0
47,98 day ahead inc hosp,point,,2020-05-11,2020-08-14,0
47,99 day ahead inc hosp,point,,2020-05-11,2020-08-15,0
47,1 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-09,14.19875
47,1 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-16,288
47,10 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-18,13.7
47,10 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-18,386.975
47,100 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-16,0
47,101 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-17,0
47,102 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-18,0
47,103 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-19,0
47,104 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-20,0
47,105 day ahead inc hosp,quantile,0.025,2020-05-11,2020-08-21,0
47,11 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-19,13.54875
47,11 wk ahead cum death,quantile,0.025,2020-05-11,2020-07-25,386.975
47,12 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-20,13.295
47,12 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-01,386.975
47,13 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-21,12.89875
47,13 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-08,386.975
47,14 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-22,12.24875
47,14 wk ahead cum death,quantile,0.025,2020-05-11,2020-08-15,386.975
47,15 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-23,11.64875
47,16 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-24,11.19875
47,17 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-25,10.89875
47,18 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-26,10.55
47,19 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-27,10.0975
47,2 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-10,14.2975
47,2 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-23,316
47,20 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-28,9.55
47,21 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-29,9.55
47,22 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-30,8.99875
47,23 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-31,8.14875
47,24 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-01,8.0975
47,25 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-02,7.4975
47,26 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-03,7.3
47,27 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-04,6.79875
47,28 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-05,6.64875
47,29 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-06,6.55
47,3 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-11,14.09875
47,3 wk ahead cum death,quantile,0.025,2020-05-11,2020-05-30,339
47,30 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-07,6
47,31 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-08,4.99875
47,32 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-09,3.9975
47,33 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-10,3.94625
47,34 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-11,3.1
47,35 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-12,3.1
47,36 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-13,3.15
47,37 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-14,2.99875
47,38 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-15,2.8
47,39 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-16,2.8
47,4 day ahead inc hosp,quantile,0.025,2020-05-11,2020-05-12,13.6
47,4 wk ahead cum death,quantile,0.025,2020-05-11,2020-06-06,359
47,40 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-17,2.8
47,41 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-18,2.7
47,42 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-19,2.8
47,43 day ahead inc hosp,quantile,0.025,2020-05-11,2020-06-20,2.6
